ds,y,kpx_demand_mwh,hour,minute,weekday,month,season,is_weekend,date_str,is_holiday,is_peak_hour,hour_sin,hour_cos,lag_1h,lag_24h,rolling_mean_3h
2023-08-18 00:00:00,9.793833333333334,58763.0,0,0,4,8,1,0,2023-08-18,0,0,0.0,1.0,10.566333333333333,9.639666666666667,10.272166666666665
2023-08-18 01:00:00,9.480166666666666,56881.0,1,0,4,8,1,0,2023-08-18,0,0,0.25881904510252074,0.9659258262890683,9.793833333333334,9.708333333333332,9.946777777777777
2023-08-18 02:00:00,9.6535,57921.0,2,0,4,8,1,0,2023-08-18,0,0,0.49999999999999994,0.8660254037844387,9.480166666666666,8.941166666666666,9.6425
2023-08-18 03:00:00,9.729,58374.0,3,0,4,8,1,0,2023-08-18,0,0,0.7071067811865476,0.7071067811865476,9.6535,9.5205,9.620888888888889
2023-08-18 04:00:00,9.732666666666667,58396.0,4,0,4,8,1,0,2023-08-18,0,0,0.8660254037844386,0.5000000000000001,9.729,9.608666666666666,9.705055555555555
2023-08-18 05:00:00,9.578166666666666,57469.0,5,0,4,8,1,0,2023-08-18,0,0,0.9659258262890683,0.25881904510252074,9.732666666666667,9.799,9.679944444444445
2023-08-18 06:00:00,9.3725,56235.0,6,0,4,8,1,0,2023-08-18,0,0,1.0,6.123233995736766e-17,9.578166666666666,9.7255,9.561111111111112
2023-08-18 07:00:00,11.6345,69807.0,7,0,4,8,1,0,2023-08-18,0,0,0.9659258262890683,-0.25881904510252063,9.3725,11.134833333333333,10.195055555555557
2023-08-18 08:00:00,10.881166666666667,65287.0,8,0,4,8,1,0,2023-08-18,0,0,0.8660254037844387,-0.4999999999999998,11.6345,11.589,10.62938888888889
2023-08-18 09:00:00,11.252166666666666,67513.0,9,0,4,8,1,0,2023-08-18,0,0,0.7071067811865476,-0.7071067811865475,10.881166666666667,10.940333333333333,11.255944444444443
2023-08-18 10:00:00,10.412666666666667,62476.0,10,0,4,8,1,0,2023-08-18,0,0,0.49999999999999994,-0.8660254037844387,11.252166666666666,10.557166666666665,10.848666666666668
2023-08-18 11:00:00,11.481666666666666,68890.0,11,0,4,8,1,0,2023-08-18,0,1,0.258819045102521,-0.9659258262890682,10.412666666666667,11.996666666666666,11.048833333333334
2023-08-18 12:00:00,11.668833333333334,70013.0,12,0,4,8,1,0,2023-08-18,0,1,1.2246467991473532e-16,-1.0,11.481666666666666,11.2525,11.187722222222222
2023-08-18 13:00:00,11.271333333333333,67628.0,13,0,4,8,1,0,2023-08-18,0,1,-0.2588190451025208,-0.9659258262890683,11.668833333333334,11.858166666666666,11.473944444444443
2023-08-18 14:00:00,10.708499999999999,64251.0,14,0,4,8,1,0,2023-08-18,0,0,-0.4999999999999997,-0.8660254037844388,11.271333333333333,10.554666666666666,11.216222222222223
2023-08-18 15:00:00,9.989666666666666,59938.0,15,0,4,8,1,0,2023-08-18,0,0,-0.7071067811865471,-0.7071067811865479,10.708499999999999,10.526166666666667,10.6565
2023-08-18 16:00:00,10.6225,63735.0,16,0,4,8,1,0,2023-08-18,0,0,-0.8660254037844385,-0.5000000000000004,9.989666666666666,10.644666666666666,10.440222222222223
2023-08-18 17:00:00,12.336333333333332,74018.0,17,0,4,8,1,0,2023-08-18,0,1,-0.9659258262890683,-0.25881904510252063,10.6225,12.464166666666666,10.982833333333334
2023-08-18 18:00:00,12.131166666666667,72787.0,18,0,4,8,1,0,2023-08-18,0,1,-1.0,-1.8369701987210297e-16,12.336333333333332,12.065999999999999,11.696666666666667
2023-08-18 19:00:00,12.304833333333333,73829.0,19,0,4,8,1,0,2023-08-18,0,1,-0.9659258262890684,0.2588190451025203,12.131166666666667,12.747499999999999,12.257444444444445
2023-08-18 20:00:00,11.929499999999999,71577.0,20,0,4,8,1,0,2023-08-18,0,1,-0.8660254037844386,0.5000000000000001,12.304833333333333,12.298666666666666,12.121833333333333
2023-08-18 21:00:00,12.305166666666667,73831.0,21,0,4,8,1,0,2023-08-18,0,1,-0.7071067811865477,0.7071067811865474,11.929499999999999,12.499166666666666,12.179833333333335
2023-08-18 22:00:00,10.616999999999999,63702.0,22,0,4,8,1,0,2023-08-18,0,0,-0.5000000000000004,0.8660254037844384,12.305166666666667,10.456333333333333,11.617222222222223
2023-08-18 23:00:00,10.475333333333333,62852.0,23,0,4,8,1,0,2023-08-18,0,0,-0.25881904510252157,0.9659258262890681,10.616999999999999,10.566333333333333,11.1325
2023-08-19 00:00:00,8.379166666666666,50275.0,0,0,5,8,1,1,2023-08-19,0,0,0.0,1.0,10.475333333333333,9.793833333333334,9.823833333333333
2023-08-19 01:00:00,8.119666666666667,48718.0,1,0,5,8,1,1,2023-08-19,0,0,0.25881904510252074,0.9659258262890683,8.379166666666666,9.480166666666666,8.99138888888889
2023-08-19 02:00:00,7.358833333333333,44153.0,2,0,5,8,1,1,2023-08-19,0,0,0.49999999999999994,0.8660254037844387,8.119666666666667,9.6535,7.952555555555556
2023-08-19 03:00:00,7.7475,46485.0,3,0,5,8,1,1,2023-08-19,0,0,0.7071067811865476,0.7071067811865476,7.358833333333333,9.729,7.742000000000001
2023-08-19 04:00:00,8.004,48024.0,4,0,5,8,1,1,2023-08-19,0,0,0.8660254037844386,0.5000000000000001,7.7475,9.732666666666667,7.703444444444444
2023-08-19 05:00:00,8.057666666666666,48346.0,5,0,5,8,1,1,2023-08-19,0,0,0.9659258262890683,0.25881904510252074,8.004,9.578166666666666,7.936388888888889
2023-08-19 06:00:00,7.721666666666667,46330.0,6,0,5,8,1,1,2023-08-19,0,0,1.0,6.123233995736766e-17,8.057666666666666,9.3725,7.927777777777778
2023-08-19 07:00:00,9.849333333333332,59096.0,7,0,5,8,1,1,2023-08-19,0,0,0.9659258262890683,-0.25881904510252063,7.721666666666667,11.6345,8.542888888888887
2023-08-19 08:00:00,9.503166666666667,57019.0,8,0,5,8,1,1,2023-08-19,0,0,0.8660254037844387,-0.4999999999999998,9.849333333333332,10.881166666666667,9.024722222222222
2023-08-19 09:00:00,9.42,56520.0,9,0,5,8,1,1,2023-08-19,0,0,0.7071067811865476,-0.7071067811865475,9.503166666666667,11.252166666666666,9.590833333333332
2023-08-19 10:00:00,9.197166666666666,55183.0,10,0,5,8,1,1,2023-08-19,0,0,0.49999999999999994,-0.8660254037844387,9.42,10.412666666666667,9.373444444444445
2023-08-19 11:00:00,10.247833333333332,61487.0,11,0,5,8,1,1,2023-08-19,0,1,0.258819045102521,-0.9659258262890682,9.197166666666666,11.481666666666666,9.621666666666668
2023-08-19 12:00:00,9.766833333333333,58601.0,12,0,5,8,1,1,2023-08-19,0,1,1.2246467991473532e-16,-1.0,10.247833333333332,11.668833333333334,9.737277777777777
2023-08-19 13:00:00,10.524333333333333,63146.0,13,0,5,8,1,1,2023-08-19,0,1,-0.2588190451025208,-0.9659258262890683,9.766833333333333,11.271333333333333,10.179666666666664
2023-08-19 14:00:00,8.815999999999999,52896.0,14,0,5,8,1,1,2023-08-19,0,0,-0.4999999999999997,-0.8660254037844388,10.524333333333333,10.708499999999999,9.702388888888889
2023-08-19 15:00:00,9.078,54468.0,15,0,5,8,1,1,2023-08-19,0,0,-0.7071067811865471,-0.7071067811865479,8.815999999999999,9.989666666666666,9.472777777777777
2023-08-19 16:00:00,9.2905,55743.0,16,0,5,8,1,1,2023-08-19,0,0,-0.8660254037844385,-0.5000000000000004,9.078,10.6225,9.0615
2023-08-19 17:00:00,10.574166666666667,63445.0,17,0,5,8,1,1,2023-08-19,0,1,-0.9659258262890683,-0.25881904510252063,9.2905,12.336333333333332,9.647555555555554
2023-08-19 18:00:00,10.819166666666666,64915.0,18,0,5,8,1,1,2023-08-19,0,1,-1.0,-1.8369701987210297e-16,10.574166666666667,12.131166666666667,10.227944444444445
2023-08-19 19:00:00,10.365,62190.0,19,0,5,8,1,1,2023-08-19,0,1,-0.9659258262890684,0.2588190451025203,10.819166666666666,12.304833333333333,10.58611111111111
2023-08-19 20:00:00,10.6595,63957.0,20,0,5,8,1,1,2023-08-19,0,1,-0.8660254037844386,0.5000000000000001,10.365,11.929499999999999,10.614555555555555
2023-08-19 21:00:00,10.708166666666667,64249.0,21,0,5,8,1,1,2023-08-19,0,1,-0.7071067811865477,0.7071067811865474,10.6595,12.305166666666667,10.577555555555556
2023-08-19 22:00:00,9.142999999999999,54858.0,22,0,5,8,1,1,2023-08-19,0,0,-0.5000000000000004,0.8660254037844384,10.708166666666667,10.616999999999999,10.170222222222222
2023-08-19 23:00:00,8.922666666666666,53536.0,23,0,5,8,1,1,2023-08-19,0,0,-0.25881904510252157,0.9659258262890681,9.142999999999999,10.475333333333333,9.591277777777776
2023-08-20 00:00:00,8.1025,48615.0,0,0,6,8,1,1,2023-08-20,0,0,0.0,1.0,8.922666666666666,8.379166666666666,8.722722222222222
2023-08-20 01:00:00,7.769,46614.0,1,0,6,8,1,1,2023-08-20,0,0,0.25881904510252074,0.9659258262890683,8.1025,8.119666666666667,8.264722222222222
2023-08-20 02:00:00,7.850666666666666,47104.0,2,0,6,8,1,1,2023-08-20,0,0,0.49999999999999994,0.8660254037844387,7.769,7.358833333333333,7.907388888888889
2023-08-20 03:00:00,8.216666666666667,49300.0,3,0,6,8,1,1,2023-08-20,0,0,0.7071067811865476,0.7071067811865476,7.850666666666666,7.7475,7.945444444444444
2023-08-20 04:00:00,7.948166666666666,47689.0,4,0,6,8,1,1,2023-08-20,0,0,0.8660254037844386,0.5000000000000001,8.216666666666667,8.004,8.005166666666666
2023-08-20 05:00:00,7.730333333333333,46382.0,5,0,6,8,1,1,2023-08-20,0,0,0.9659258262890683,0.25881904510252074,7.948166666666666,8.057666666666666,7.965055555555555
2023-08-20 06:00:00,8.2275,49365.0,6,0,6,8,1,1,2023-08-20,0,0,1.0,6.123233995736766e-17,7.730333333333333,7.721666666666667,7.968666666666667
2023-08-20 07:00:00,9.737499999999999,58425.0,7,0,6,8,1,1,2023-08-20,0,0,0.9659258262890683,-0.25881904510252063,8.2275,9.849333333333332,8.56511111111111
2023-08-20 08:00:00,9.700666666666667,58204.0,8,0,6,8,1,1,2023-08-20,0,0,0.8660254037844387,-0.4999999999999998,9.737499999999999,9.503166666666667,9.22188888888889
2023-08-20 09:00:00,10.099166666666667,60595.0,9,0,6,8,1,1,2023-08-20,0,0,0.7071067811865476,-0.7071067811865475,9.700666666666667,9.42,9.845777777777778
2023-08-20 10:00:00,8.891333333333334,53348.0,10,0,6,8,1,1,2023-08-20,0,0,0.49999999999999994,-0.8660254037844387,10.099166666666667,9.197166666666666,9.563722222222223
2023-08-20 11:00:00,10.068166666666666,60409.0,11,0,6,8,1,1,2023-08-20,0,1,0.258819045102521,-0.9659258262890682,8.891333333333334,10.247833333333332,9.686222222222222
2023-08-20 12:00:00,10.213666666666667,61282.0,12,0,6,8,1,1,2023-08-20,0,1,1.2246467991473532e-16,-1.0,10.068166666666666,9.766833333333333,9.724388888888889
2023-08-20 13:00:00,10.133166666666666,60799.0,13,0,6,8,1,1,2023-08-20,0,1,-0.2588190451025208,-0.9659258262890683,10.213666666666667,10.524333333333333,10.138333333333334
2023-08-20 14:00:00,9.094833333333334,54569.0,14,0,6,8,1,1,2023-08-20,0,0,-0.4999999999999997,-0.8660254037844388,10.133166666666666,8.815999999999999,9.81388888888889
2023-08-20 15:00:00,8.928666666666667,53572.0,15,0,6,8,1,1,2023-08-20,0,0,-0.7071067811865471,-0.7071067811865479,9.094833333333334,9.078,9.385555555555555
2023-08-20 16:00:00,8.907666666666666,53446.0,16,0,6,8,1,1,2023-08-20,0,0,-0.8660254037844385,-0.5000000000000004,8.928666666666667,9.2905,8.977055555555554
2023-08-20 17:00:00,10.2805,61683.0,17,0,6,8,1,1,2023-08-20,0,1,-0.9659258262890683,-0.25881904510252063,8.907666666666666,10.574166666666667,9.372277777777777
2023-08-20 18:00:00,10.417166666666667,62503.0,18,0,6,8,1,1,2023-08-20,0,1,-1.0,-1.8369701987210297e-16,10.2805,10.819166666666666,9.868444444444444
2023-08-20 19:00:00,10.599833333333333,63599.0,19,0,6,8,1,1,2023-08-20,0,1,-0.9659258262890684,0.2588190451025203,10.417166666666667,10.365,10.4325
2023-08-20 20:00:00,11.208833333333333,67253.0,20,0,6,8,1,1,2023-08-20,0,1,-0.8660254037844386,0.5000000000000001,10.599833333333333,10.6595,10.741944444444442
2023-08-20 21:00:00,10.5785,63471.0,21,0,6,8,1,1,2023-08-20,0,1,-0.7071067811865477,0.7071067811865474,11.208833333333333,10.708166666666667,10.795722222222222
2023-08-20 22:00:00,8.648,51888.0,22,0,6,8,1,1,2023-08-20,0,0,-0.5000000000000004,0.8660254037844384,10.5785,9.142999999999999,10.145111111111111
2023-08-20 23:00:00,8.891666666666666,53350.0,23,0,6,8,1,1,2023-08-20,0,0,-0.25881904510252157,0.9659258262890681,8.648,8.922666666666666,9.372722222222222
2023-08-21 00:00:00,9.226166666666666,55357.0,0,0,0,8,1,0,2023-08-21,0,0,0.0,1.0,8.891666666666666,8.1025,8.921944444444444
2023-08-21 01:00:00,9.490333333333332,56942.0,1,0,0,8,1,0,2023-08-21,0,0,0.25881904510252074,0.9659258262890683,9.226166666666666,7.769,9.20272222222222
2023-08-21 02:00:00,9.663333333333332,57980.0,2,0,0,8,1,0,2023-08-21,0,0,0.49999999999999994,0.8660254037844387,9.490333333333332,7.850666666666666,9.459944444444444
2023-08-21 03:00:00,8.73,52380.0,3,0,0,8,1,0,2023-08-21,0,0,0.7071067811865476,0.7071067811865476,9.663333333333332,8.216666666666667,9.294555555555554
2023-08-21 04:00:00,9.186833333333333,55121.0,4,0,0,8,1,0,2023-08-21,0,0,0.8660254037844386,0.5000000000000001,8.73,7.948166666666666,9.193388888888888
2023-08-21 05:00:00,9.312,55872.0,5,0,0,8,1,0,2023-08-21,0,0,0.9659258262890683,0.25881904510252074,9.186833333333333,7.730333333333333,9.076277777777777
2023-08-21 06:00:00,9.412333333333333,56474.0,6,0,0,8,1,0,2023-08-21,0,0,1.0,6.123233995736766e-17,9.312,8.2275,9.303722222222222
2023-08-21 07:00:00,11.1985,67191.0,7,0,0,8,1,0,2023-08-21,0,0,0.9659258262890683,-0.25881904510252063,9.412333333333333,9.737499999999999,9.974277777777777
2023-08-21 08:00:00,11.232666666666667,67396.0,8,0,0,8,1,0,2023-08-21,0,0,0.8660254037844387,-0.4999999999999998,11.1985,9.700666666666667,10.6145
2023-08-21 09:00:00,11.185,67110.0,9,0,0,8,1,0,2023-08-21,0,0,0.7071067811865476,-0.7071067811865475,11.232666666666667,10.099166666666667,11.205388888888889
2023-08-21 10:00:00,10.9675,65805.0,10,0,0,8,1,0,2023-08-21,0,0,0.49999999999999994,-0.8660254037844387,11.185,8.891333333333334,11.128388888888887
2023-08-21 11:00:00,11.368833333333333,68213.0,11,0,0,8,1,0,2023-08-21,0,1,0.258819045102521,-0.9659258262890682,10.9675,10.068166666666666,11.173777777777778
2023-08-21 12:00:00,11.092333333333332,66554.0,12,0,0,8,1,0,2023-08-21,0,1,1.2246467991473532e-16,-1.0,11.368833333333333,10.213666666666667,11.142888888888889
2023-08-21 13:00:00,11.1815,67089.0,13,0,0,8,1,0,2023-08-21,0,1,-0.2588190451025208,-0.9659258262890683,11.092333333333332,10.133166666666666,11.21422222222222
2023-08-21 14:00:00,10.663,63978.0,14,0,0,8,1,0,2023-08-21,0,0,-0.4999999999999997,-0.8660254037844388,11.1815,9.094833333333334,10.978944444444444
2023-08-21 15:00:00,10.662666666666667,63976.0,15,0,0,8,1,0,2023-08-21,0,0,-0.7071067811865471,-0.7071067811865479,10.663,8.928666666666667,10.835722222222223
2023-08-21 16:00:00,10.803166666666666,64819.0,16,0,0,8,1,0,2023-08-21,0,0,-0.8660254037844385,-0.5000000000000004,10.662666666666667,8.907666666666666,10.70961111111111
2023-08-21 17:00:00,11.891499999999999,71349.0,17,0,0,8,1,0,2023-08-21,0,1,-0.9659258262890683,-0.25881904510252063,10.803166666666666,10.2805,11.11911111111111
2023-08-21 18:00:00,12.135333333333334,72812.0,18,0,0,8,1,0,2023-08-21,0,1,-1.0,-1.8369701987210297e-16,11.891499999999999,10.417166666666667,11.61
2023-08-21 19:00:00,12.775666666666666,76654.0,19,0,0,8,1,0,2023-08-21,0,1,-0.9659258262890684,0.2588190451025203,12.135333333333334,10.599833333333333,12.2675
2023-08-21 20:00:00,12.314166666666667,73885.0,20,0,0,8,1,0,2023-08-21,0,1,-0.8660254037844386,0.5000000000000001,12.775666666666666,11.208833333333333,12.408388888888888
2023-08-21 21:00:00,12.723666666666666,76342.0,21,0,0,8,1,0,2023-08-21,0,1,-0.7071067811865477,0.7071067811865474,12.314166666666667,10.5785,12.6045
2023-08-21 22:00:00,10.547666666666666,63286.0,22,0,0,8,1,0,2023-08-21,0,0,-0.5000000000000004,0.8660254037844384,12.723666666666666,8.648,11.861833333333331
2023-08-21 23:00:00,11.006333333333332,66038.0,23,0,0,8,1,0,2023-08-21,0,0,-0.25881904510252157,0.9659258262890681,10.547666666666666,8.891666666666666,11.425888888888887
2023-08-22 00:00:00,9.705499999999999,58233.0,0,0,1,8,1,0,2023-08-22,0,0,0.0,1.0,11.006333333333332,9.226166666666666,10.419833333333331
2023-08-22 01:00:00,9.767666666666667,58606.0,1,0,1,8,1,0,2023-08-22,0,0,0.25881904510252074,0.9659258262890683,9.705499999999999,9.490333333333332,10.159833333333333
2023-08-22 02:00:00,9.523666666666667,57142.0,2,0,1,8,1,0,2023-08-22,0,0,0.49999999999999994,0.8660254037844387,9.767666666666667,9.663333333333332,9.665611111111112
2023-08-22 03:00:00,9.632166666666667,57793.0,3,0,1,8,1,0,2023-08-22,0,0,0.7071067811865476,0.7071067811865476,9.523666666666667,8.73,9.641166666666665
2023-08-22 04:00:00,9.632,57792.0,4,0,1,8,1,0,2023-08-22,0,0,0.8660254037844386,0.5000000000000001,9.632166666666667,9.186833333333333,9.595944444444445
2023-08-22 05:00:00,9.706999999999999,58242.0,5,0,1,8,1,0,2023-08-22,0,0,0.9659258262890683,0.25881904510252074,9.632,9.312,9.657055555555557
2023-08-22 06:00:00,9.5705,57423.0,6,0,1,8,1,0,2023-08-22,0,0,1.0,6.123233995736766e-17,9.706999999999999,9.412333333333333,9.636499999999998
2023-08-22 07:00:00,11.239166666666666,67435.0,7,0,1,8,1,0,2023-08-22,0,0,0.9659258262890683,-0.25881904510252063,9.5705,11.1985,10.172222222222222
2023-08-22 08:00:00,11.492666666666667,68956.0,8,0,1,8,1,0,2023-08-22,0,0,0.8660254037844387,-0.4999999999999998,11.239166666666666,11.232666666666667,10.767444444444443
2023-08-22 09:00:00,11.026666666666666,66160.0,9,0,1,8,1,0,2023-08-22,0,0,0.7071067811865476,-0.7071067811865475,11.492666666666667,11.185,11.252833333333333
2023-08-22 10:00:00,10.583166666666667,63499.0,10,0,1,8,1,0,2023-08-22,0,0,0.49999999999999994,-0.8660254037844387,11.026666666666666,10.9675,11.034166666666666
2023-08-22 11:00:00,11.499666666666666,68998.0,11,0,1,8,1,0,2023-08-22,0,1,0.258819045102521,-0.9659258262890682,10.583166666666667,11.368833333333333,11.036499999999998
2023-08-22 12:00:00,11.178166666666666,67069.0,12,0,1,8,1,0,2023-08-22,0,1,1.2246467991473532e-16,-1.0,11.499666666666666,11.092333333333332,11.087000000000002
2023-08-22 13:00:00,11.787833333333333,70727.0,13,0,1,8,1,0,2023-08-22,0,1,-0.2588190451025208,-0.9659258262890683,11.178166666666666,11.1815,11.488555555555555
2023-08-22 14:00:00,10.929,65574.0,14,0,1,8,1,0,2023-08-22,0,0,-0.4999999999999997,-0.8660254037844388,11.787833333333333,10.663,11.298333333333334
2023-08-22 15:00:00,10.437166666666666,62623.0,15,0,1,8,1,0,2023-08-22,0,0,-0.7071067811865471,-0.7071067811865479,10.929,10.662666666666667,11.051333333333332
2023-08-22 16:00:00,10.692166666666667,64153.0,16,0,1,8,1,0,2023-08-22,0,0,-0.8660254037844385,-0.5000000000000004,10.437166666666666,10.803166666666666,10.686111111111112
2023-08-22 17:00:00,12.614333333333333,75686.0,17,0,1,8,1,0,2023-08-22,0,1,-0.9659258262890683,-0.25881904510252063,10.692166666666667,11.891499999999999,11.247888888888887
2023-08-22 18:00:00,12.560333333333332,75362.0,18,0,1,8,1,0,2023-08-22,0,1,-1.0,-1.8369701987210297e-16,12.614333333333333,12.135333333333334,11.95561111111111
2023-08-22 19:00:00,12.279499999999999,73677.0,19,0,1,8,1,0,2023-08-22,0,1,-0.9659258262890684,0.2588190451025203,12.560333333333332,12.775666666666666,12.484722222222222
2023-08-22 20:00:00,12.224833333333333,73349.0,20,0,1,8,1,0,2023-08-22,0,1,-0.8660254037844386,0.5000000000000001,12.279499999999999,12.314166666666667,12.354888888888887
2023-08-22 21:00:00,12.182166666666665,73093.0,21,0,1,8,1,0,2023-08-22,0,1,-0.7071067811865477,0.7071067811865474,12.224833333333333,12.723666666666666,12.228833333333332
2023-08-22 22:00:00,10.193666666666667,61162.0,22,0,1,8,1,0,2023-08-22,0,0,-0.5000000000000004,0.8660254037844384,12.182166666666665,10.547666666666666,11.533555555555553
2023-08-22 23:00:00,10.365166666666667,62191.0,23,0,1,8,1,0,2023-08-22,0,0,-0.25881904510252157,0.9659258262890681,10.193666666666667,11.006333333333332,10.913666666666666
2023-08-23 00:00:00,9.768666666666666,58612.0,0,0,2,8,1,0,2023-08-23,0,0,0.0,1.0,10.365166666666667,9.705499999999999,10.109166666666667
2023-08-23 01:00:00,9.421833333333334,56531.0,1,0,2,8,1,0,2023-08-23,0,0,0.25881904510252074,0.9659258262890683,9.768666666666666,9.767666666666667,9.851888888888888
2023-08-23 02:00:00,9.2325,55395.0,2,0,2,8,1,0,2023-08-23,0,0,0.49999999999999994,0.8660254037844387,9.421833333333334,9.523666666666667,9.474333333333334
2023-08-23 03:00:00,9.504666666666667,57028.0,3,0,2,8,1,0,2023-08-23,0,0,0.7071067811865476,0.7071067811865476,9.2325,9.632166666666667,9.386333333333333
2023-08-23 04:00:00,9.0895,54537.0,4,0,2,8,1,0,2023-08-23,0,0,0.8660254037844386,0.5000000000000001,9.504666666666667,9.632,9.275555555555556
2023-08-23 05:00:00,9.441333333333333,56648.0,5,0,2,8,1,0,2023-08-23,0,0,0.9659258262890683,0.25881904510252074,9.0895,9.706999999999999,9.345166666666666
2023-08-23 06:00:00,9.537833333333333,57227.0,6,0,2,8,1,0,2023-08-23,0,0,1.0,6.123233995736766e-17,9.441333333333333,9.5705,9.356222222222222
2023-08-23 07:00:00,11.658,69948.0,7,0,2,8,1,0,2023-08-23,0,0,0.9659258262890683,-0.25881904510252063,9.537833333333333,11.239166666666666,10.212388888888889
2023-08-23 08:00:00,11.1085,66651.0,8,0,2,8,1,0,2023-08-23,0,0,0.8660254037844387,-0.4999999999999998,11.658,11.492666666666667,10.76811111111111
2023-08-23 09:00:00,11.246666666666666,67480.0,9,0,2,8,1,0,2023-08-23,0,0,0.7071067811865476,-0.7071067811865475,11.1085,11.026666666666666,11.33772222222222
2023-08-23 10:00:00,10.478,62868.0,10,0,2,8,1,0,2023-08-23,0,0,0.49999999999999994,-0.8660254037844387,11.246666666666666,10.583166666666667,10.944388888888888
2023-08-23 11:00:00,11.079166666666666,66475.0,11,0,2,8,1,0,2023-08-23,0,1,0.258819045102521,-0.9659258262890682,10.478,11.499666666666666,10.93461111111111
2023-08-23 12:00:00,11.602666666666666,69616.0,12,0,2,8,1,0,2023-08-23,0,1,1.2246467991473532e-16,-1.0,11.079166666666666,11.178166666666666,11.053277777777778
2023-08-23 13:00:00,11.5825,69495.0,13,0,2,8,1,0,2023-08-23,0,1,-0.2588190451025208,-0.9659258262890683,11.602666666666666,11.787833333333333,11.421444444444441
2023-08-23 14:00:00,10.578166666666666,63469.0,14,0,2,8,1,0,2023-08-23,0,0,-0.4999999999999997,-0.8660254037844388,11.5825,10.929,11.254444444444443
2023-08-23 15:00:00,10.398166666666667,62389.0,15,0,2,8,1,0,2023-08-23,0,0,-0.7071067811865471,-0.7071067811865479,10.578166666666666,10.437166666666666,10.852944444444445
2023-08-23 16:00:00,10.567499999999999,63405.0,16,0,2,8,1,0,2023-08-23,0,0,-0.8660254037844385,-0.5000000000000004,10.398166666666667,10.692166666666667,10.51461111111111
2023-08-23 17:00:00,11.974166666666667,71845.0,17,0,2,8,1,0,2023-08-23,0,1,-0.9659258262890683,-0.25881904510252063,10.567499999999999,12.614333333333333,10.979944444444444
2023-08-23 18:00:00,12.078666666666667,72472.0,18,0,2,8,1,0,2023-08-23,0,1,-1.0,-1.8369701987210297e-16,11.974166666666667,12.560333333333332,11.540111111111111
2023-08-23 19:00:00,12.085166666666666,72511.0,19,0,2,8,1,0,2023-08-23,0,1,-0.9659258262890684,0.2588190451025203,12.078666666666667,12.279499999999999,12.046
2023-08-23 20:00:00,12.534166666666666,75205.0,20,0,2,8,1,0,2023-08-23,0,1,-0.8660254037844386,0.5000000000000001,12.085166666666666,12.224833333333333,12.232666666666665
2023-08-23 21:00:00,12.377666666666666,74266.0,21,0,2,8,1,0,2023-08-23,0,1,-0.7071067811865477,0.7071067811865474,12.534166666666666,12.182166666666665,12.332333333333333
2023-08-23 22:00:00,10.358166666666666,62149.0,22,0,2,8,1,0,2023-08-23,0,0,-0.5000000000000004,0.8660254037844384,12.377666666666666,10.193666666666667,11.756666666666666
2023-08-23 23:00:00,10.628166666666667,63769.0,23,0,2,8,1,0,2023-08-23,0,0,-0.25881904510252157,0.9659258262890681,10.358166666666666,10.365166666666667,11.121333333333332
2023-08-24 00:00:00,9.554499999999999,57327.0,0,0,3,8,1,0,2023-08-24,0,0,0.0,1.0,10.628166666666667,9.768666666666666,10.180277777777777
2023-08-24 01:00:00,9.818333333333333,58910.0,1,0,3,8,1,0,2023-08-24,0,0,0.25881904510252074,0.9659258262890683,9.554499999999999,9.421833333333334,10.000333333333332
2023-08-24 02:00:00,9.339833333333333,56039.0,2,0,3,8,1,0,2023-08-24,0,0,0.49999999999999994,0.8660254037844387,9.818333333333333,9.2325,9.57088888888889
2023-08-24 03:00:00,9.665333333333333,57992.0,3,0,3,8,1,0,2023-08-24,0,0,0.7071067811865476,0.7071067811865476,9.339833333333333,9.504666666666667,9.607833333333334
2023-08-24 04:00:00,9.346833333333333,56081.0,4,0,3,8,1,0,2023-08-24,0,0,0.8660254037844386,0.5000000000000001,9.665333333333333,9.0895,9.450666666666667
2023-08-24 05:00:00,9.366333333333333,56198.0,5,0,3,8,1,0,2023-08-24,0,0,0.9659258262890683,0.25881904510252074,9.346833333333333,9.441333333333333,9.4595
2023-08-24 06:00:00,9.343166666666667,56059.0,6,0,3,8,1,0,2023-08-24,0,0,1.0,6.123233995736766e-17,9.366333333333333,9.537833333333333,9.352111111111112
2023-08-24 07:00:00,11.1295,66777.0,7,0,3,8,1,0,2023-08-24,0,0,0.9659258262890683,-0.25881904510252063,9.343166666666667,11.658,9.946333333333333
2023-08-24 08:00:00,11.051499999999999,66309.0,8,0,3,8,1,0,2023-08-24,0,0,0.8660254037844387,-0.4999999999999998,11.1295,11.1085,10.508055555555556
2023-08-24 09:00:00,11.397166666666667,68383.0,9,0,3,8,1,0,2023-08-24,0,0,0.7071067811865476,-0.7071067811865475,11.051499999999999,11.246666666666666,11.192722222222221
2023-08-24 10:00:00,10.899333333333333,65396.0,10,0,3,8,1,0,2023-08-24,0,0,0.49999999999999994,-0.8660254037844387,11.397166666666667,10.478,11.116
2023-08-24 11:00:00,11.728833333333332,70373.0,11,0,3,8,1,0,2023-08-24,0,1,0.258819045102521,-0.9659258262890682,10.899333333333333,11.079166666666666,11.341777777777779
2023-08-24 12:00:00,11.058166666666667,66349.0,12,0,3,8,1,0,2023-08-24,0,1,1.2246467991473532e-16,-1.0,11.728833333333332,11.602666666666666,11.228777777777777
